id,name,country_id,state_id
77034,Moriki,161,299
77035,Mubi,161,320
77036,"Mutum Biyu",161,319
77037,Nafada,161,310
77038,Nasarawa,161,301
77039,"New Shagunnu",161,317
77040,Ngala,161,307
77041,Ngurore,161,320
77042,Nguru,161,297
77043,Nkpor,161,315
77044,Nnewi,161,315
77045,Nsukka,161,289
77046,Numan,161,320
77047,Obiaruku,161,316
77048,"Obolo-Eke (1)",161,289
77049,Ochobo,161,291
77050,Ode,161,321
77051,Offa,161,295
77052,Ogaminana,161,298
77053,Ogbomoso,161,296
77054,Ogurugu,161,298
77055,Oguta,161,308
77056,Ogwashi-Uku,161,316
77057,Ohafia-Ifigh,161,303
77058,"Oke Ila",161,309
77059,"Oke Mesi",161,322
77060,Okeho,161,296
77061,Okene,161,298
77062,Okigwe,161,308
77063,Okuta,161,295
77064,Olupona,161,322
77065,Omu-Aran,161,295
77066,Omuo-Ekiti,161,309
77067,Ondo,161,321
77068,Onitsha,161,315
77069,Opi,161,289
77070,Ore,161,321
77071,Orerokpe,161,316
77072,"Orita Eruwa",161,296
77073,Orlu,161,308
77074,Orodo,161,308
77075,Osogbo,161,322
77076,"Otan Ayegbaju",161,322
77077,Otukpa,161,291
77078,Owerri,161,308
77079,Owo,161,321
77080,Owode,161,323
77081,Oyan,161,322
77082,Oyo,161,296
77083,Ozubulu,161,315
77084,Pankshin,161,302
77085,Panyam,161,302
77086,Patani,161,316
77087,Patigi,161,295
77088,Pindiga,161,310
77089,Potiskum,161,297
77090,Rabah,161,292
77091,Ringim,161,288
77092,Riti,161,319
77093,Ruma,161,313
77094,Runka,161,313
77095,Sade,161,312
77096,Saki,161,296
77097,Samamiya,161,288
77098,Saminaka,161,294
77099,Sapele,161,316
77100,Sauri,161,299
77101,Shaffa,161,307
77102,Shanga,161,290
77103,Shani,161,307
77104,Siluko,161,318
77105,Soba,161,294
77106,Sofo-Birnin-Gwari,161,294
77107,Sokoto,161,292
77108,Suleja,161,317
77109,Suya,161,295
77110,Takum,161,291
77111,Tambuwal,161,292
77112,Tegina,161,317
77113,Tokombere,161,307
77114,Toungo,161,320
77115,Tsafe,161,299
77116,Twon-Brass,161,305
77117,Uba,161,307
77118,Ubiaja,161,318
77119,Udi,161,289
77120,Uga,161,315
77121,Ugbokpo,161,291
77122,Ugep,161,314
77123,Ughelli,161,316
77124,Ukata,161,317
77125,Umuahia,161,303
77126,Umunede,161,316
77127,Uromi,161,318
77128,Uruobo-Okija,161,315
77129,Uyo,161,304
77130,Vom,161,302
77131,Wagini,161,313
77132,Wamba,161,301
77133,Warri,161,316
77134,Wasagu,161,290
77135,Wawa,161,317
77136,Wukari,161,319
77137,Wurno,161,292
77138,Wuyo,161,307
77139,Yajiwa,161,307
77140,Yamrat,161,312
77141,"Yanda Bayo",161,312
77142,Yandev,161,291
77143,Yashikera,161,295
77144,Yelwa,161,302
77145,Yenagoa,161,305
77146,Yola,161,320
77147,Yuli,161,312
77148,Zadawa,161,312
77149,"Zaki Biam",161,291
77150,Zalanga,161,312
77151,Zaria,161,294
77152,Zungeru,161,317
77153,Zuru,161,290
77154,Achuapa,159,944
77155,Acoyapa,159,940
77156,Altagracia,159,942
77157,Belén,159,942
77158,Bluefields,159,952
77159,Boaco,159,946
77160,"Bocana de Paiwas",159,952
77161,Bonanza,159,951
77162,"Buenos Aires",159,942
77163,Camoapa,159,946
77164,Catarina,159,953
77165,Chichigalpa,159,954
77166,Chinandega,159,954
77167,"Cinco Pinos",159,954
77168,"Ciudad Darío",159,947
77169,"Ciudad Sandino",159,941
77170,Comalapa,159,940
77171,Condega,159,945
77172,Corinto,159,954
77173,"Corn Island",159,952
77174,Cuapa,159,940
77175,Cárdenas,159,942
77176,Diriamba,159,950
77177,Diriomo,159,943
77178,Diriá,159,943
77179,Dolores,159,950
77180,"El Almendro",159,949
77181,"El Ayote",159,940
77182,"El Crucero",159,941
77183,"El Cuá",159,955
77184,"El Jicaral",159,944
77185,"El Rama",159,952
77186,"El Realejo",159,954
77187,"El Rosario",159,950
77188,"El Sauce",159,944
77189,"El Tortuguero",159,952
77190,"El Viejo",159,954
77191,Estelí,159,945
77192,Granada,159,943
77193,Greytown,159,949
77194,Jinotega,159,955
77195,Jinotepe,159,950
77196,Jiquilillo,159,954
77197,Juigalpa,159,940
77198,Kukrahill,159,952
77199,"LLano de La Cruz",159,955
77200,"La Concepción",159,953
77201,"La Concordia",159,955
77202,"La Conquista",159,950
77203,"La Cruz de Río Grande",159,952
77204,"La Libertad",159,940
77205,"La Paz Centro",159,944
77206,"La Paz de Carazo",159,950
77207,"La Trinidad",159,945
77208,"Laguna de Perlas",159,952
77209,Larreynaga,159,944
77210,"Las Praderas",159,955
77211,"Las Sabanas",159,948
77212,León,159,944
77213,Managua,159,941
77214,Masachapa,159,941
77215,Masatepe,159,953
77216,Masaya,159,953
77217,Matagalpa,159,947
77218,Matiguás,159,947
77219,Morrito,159,949
77220,Moyogalpa,159,942
77221,"Muelle de los Bueyes",159,952
77222,"Municipio de Altagracia",159,942
77223,"Municipio de Belén",159,942
77224,"Municipio de Buenos Aires",159,942
77225,"Municipio de Cárdenas",159,942
77226,"Municipio de Masatepe",159,953
77227,"Municipio de Moyogalpa",159,942
77228,"Municipio de Nandasmo",159,953
77229,"Municipio de Niquinohomo",159,953
77230,"Municipio de Potosí",159,942
77231,"Municipio de Rivas",159,942
77232,"Municipio de San Francisco del Norte",159,954
77233,"Municipio de San Jorge",159,942
77234,"Municipio de San Juan de Oriente",159,953
77235,"Municipio de San Juan del Sur",159,942
77236,"Municipio de San Marcos",159,950
77237,"Municipio de Tola",159,942
77238,"Muy Muy",159,947
77239,Nagarote,159,944
77240,Nandaime,159,943
77241,Nandasmo,159,953
77242,Nindirí,159,953
77243,Niquinohomo,159,953
77244,"Nueva Guinea",159,952
77245,Palacagüina,159,948
77246,Posoltega,159,954
77247,Potosí,159,942
77248,Prinzapolka,159,951
77249,"Pueblo Nuevo",159,945
77250,"Puerto Cabezas",159,951
77251,"Puerto Morazán",159,954
77252,Quezalguaque,159,944
77253,Rivas,159,942
77254,"Río Blanco",159,947
77255,"San Carlos",159,949
77256,"San Dionisio",159,947
77257,"San Jorge",159,942
77258,"San José de Bocay",159,955
77259,"San José de Cusmapa",159,948
77260,"San José de los Remates",159,946
77261,"San Juan de Limay",159,945
77262,"San Juan de Oriente",159,953
77263,"San Juan de Río Coco",159,948
77264,"San Juan del Sur",159,942
77265,"San Lorenzo",159,946
77266,"San Lucas",159,948
77267,"San Marcos",159,950
77268,"San Miguelito",159,949
77269,"San Rafael del Norte",159,955
77270,"San Rafael del Sur",159,941
77271,"San Ramón",159,947
77272,"San Sebastián de Yalí",159,955
77273,"Santa Lucía",159,946
77274,"Santa Rosa del Peñón",159,944
77275,"Santa Teresa",159,950
77276,"Santo Domingo",159,940
77277,"Santo Tomás",159,940
77278,"Santo Tomás del Norte",159,954
77279,Siuna,159,951
77280,Somotillo,159,954
77281,Somoto,159,948
77282,Telica,159,944
77283,Telpaneca,159,948
77284,Terrabona,159,947
77285,Teustepe,159,946
77286,Ticuantepe,159,941
77287,Tipitapa,159,941
77288,Tisma,159,953
77289,Tola,159,942
77290,Totogalpa,159,948
77291,"Valle San Francisco",159,941
77292,"Villa El Carmen",159,941
77293,"Villa Sandino",159,940
77294,Waslala,159,951
77295,Waspán,159,951
77296,Yalagüina,159,948
77297,"'s Gravenmoer",156,2623
77298,'s-Gravenland,156,2614
77299,'s-Gravenzande,156,2614
77300,'s-Heerenberg,156,2611
77301,'s-Hertogenbosch,156,2623
77302,"'t Hofke",156,2623
77303,"'t Zand",156,2612
77304,Aagtekerke,156,2620
77305,Aalburg,156,2623
77306,Aalden,156,2613
77307,Aalsmeer,156,2612
77308,Aalst,156,2623
77309,Aalst,156,2611
77310,Aalten,156,2611
77311,Aardenburg,156,2620
77312,Aarle-Rixtel,156,2623
77313,Abbekerk,156,2612
77314,Abcoude,156,2610
77315,Abcoven,156,2623
77316,Abdissenbosch,156,2615
77317,Adegeest,156,2614
77318,Aduard,156,2617
77319,Afferden,156,2611
77320,Akert,156,2623
77321,Akkrum,156,2622
77322,Alblasserdam,156,2614
77323,Aldeboarn,156,2622
77324,Aldlân-Oost,156,2622
77325,Alkmaar,156,2612
77326,Almelo,156,2618
77327,"Almere Stad",156,2619
77328,Almkerk,156,2623
77329,Alphen,156,2623
77330,"Alphen aan den Rijn",156,2614
77331,Alverna,156,2611
77332,Amby,156,2615
77333,America,156,2615
77334,Amerongen,156,2610
77335,Amersfoort,156,2610
77336,Ammerstol,156,2614
77337,Ammerzoden,156,2611
77338,Amstelveen,156,2612
77339,Amstenrade,156,2615
77340,Amsterdam,156,2612
77341,Amsterdam-Zuidoost,156,2612
77342,Andel,156,2623
77343,Andelst,156,2611
77344,Angelslo,156,2613
77345,Angeren,156,2611
77346,Angerlo,156,2611
77347,"Ankeveense Rade",156,2612
77348,Anklaar,156,2611
77349,Annen,156,2613
77350,Apeldoorn,156,2611
77351,Appelscha,156,2622
77352,Appingedam,156,2617
77353,Arcen,156,2615
77354,Arkel,156,2614
77355,Arnemuiden,156,2620
77356,Arnhem,156,2611
77357,Assen,156,2613
77358,Asten,156,2623
77359,Augustinusga,156,2622
77360,Austerlitz,156,2610
77361,Avenhorn,156,2612
77362,Axel,156,2620
77363,Baalder,156,2618
77364,Baambrugge,156,2610
77365,Baardwijk,156,2623
77366,Baarle-Nassau,156,2623
77367,Baarlo,156,2615
77368,Baarn,156,2610
77369,Babberich,156,2611
77370,Baflo,156,2617
77371,Bakel,156,2623
77372,Bakenberg,156,2611
77373,Bakhuizen,156,2622
77374,Bakkeveen,156,2622
77375,Balk,156,2622
77376,Ballast,156,2613
77377,Bangert,156,2612
77378,Banholt,156,2615
77379,Barendrecht,156,2614
77380,Barger-Oosterveld,156,2613
77381,Bargeres,156,2613
77382,Barneveld,156,2611
77383,Bavel,156,2623
77384,Bedum,156,2617
77385,Beegden,156,2615
77386,Beek,156,2623
77387,Beek,156,2615
77388,"Beek gem Montferland",156,2611
77389,Beekbergen,156,2611
77390,Beers,156,2623
77391,Beersdal,156,2615
77392,Beesd,156,2611
77393,Beesel,156,2615
77394,Beetsterzwaag,156,2622
77395,Beilen,156,2613
77396,Belcrum,156,2623
77397,Belfort,156,2615
77398,Bellingwolde,156,2617
77399,Beltrum,156,2611
77400,Bemmel,156,2611
77401,Bennebroek,156,2612
77402,Bennekom,156,2611
77403,Benthuizen,156,2614
77404,Berg,156,2615
77405,"Berg en Bos",156,2611
77406,"Berg en Dal",156,2611
77407,Bergeijk,156,2623
77408,"Bergen op Zoom",156,2623
77409,Bergharen,156,2611
77410,Berghem,156,2623
77411,Bergschenhoek,156,2614
77412,Bergstoep,156,2614
77413,Beringe,156,2615
77414,"Berkel en Rodenrijs",156,2614
77415,Berkelland,156,2611
77416,Berkenwoude,156,2614
77417,Berkhout,156,2612
77418,Berkum,156,2618
77419,Berlicum,156,2623
77420,Berltsum,156,2622
77421,Besoijen,156,2623
77422,Best,156,2623
77423,Besterd,156,2623
77424,Beuningen,156,2611
77425,Beusichem,156,2611
77426,Beverwijk,156,2612
77427,Biddinghuizen,156,2619
77428,Biesdonk,156,2623
77429,Biesland,156,2615
77430,Bijvanck,156,2612
77431,Bilgaard,156,2622
77432,Binnenhof,156,2614
77433,Binnenstad,156,2611
77434,Bitswijk,156,2623
77435,Blaarthem,156,2623
77436,Bladel,156,2623
77437,Blaricum,156,2612
77438,Bleijerheide,156,2615
77439,Bleiswijk,156,2614
77440,Bleskensgraaf,156,2614
77441,Blijham,156,2617
77442,Blitterswijck,156,2615
77443,Bloemendaal,156,2612
77444,Bloemendaal,156,2614
77445,Bloemhof,156,2614
77446,Blokzijl,156,2618
77447,Bocholtz,156,2615
77448,Bodegraven,156,2614
77449,Bodegraven-Reeuwijk,156,2614
77450,Boekel,156,2623
77451,Bolnes,156,2614
77452,Bolsward,156,2622
77453,Boornbergum,156,2622
77454,Borculo,156,2611
77455,Borgele,156,2618
77456,Borger,156,2613
77457,Borgharen,156,2615
77458,Born,156,2615
77459,Borne,156,2618
77460,Borssele,156,2620
77461,"Bosch en Duin",156,2610
77462,Boskamp,156,2618
77463,Boskoop,156,2614
77464,Bosschenhoofd,156,2623
77465,Boven-Hardinxveld,156,2614
77466,Boxmeer,156,2623
77467,Boxtel,156,2623
77468,Brabander,156,2615
77469,Brachterbeek,156,2615
77470,Brakel,156,2611
77471,Brakkenstein,156,2611
77472,Brand,156,2623
77473,Breda,156,2623
77474,Bredevoort,156,2611
77475,Bredeweg,156,2611
77476,Breezand,156,2612
77477,Breskens,156,2620
77478,Breugel,156,2623
77479,Breukelen,156,2610
77480,Brielle,156,2614
77481,Brinkhorst,156,2611
77482,"Broek in Waterland",156,2612
77483,"Broek op Langedijk",156,2612
77484,Broekhem,156,2615
77485,Broekhoven,156,2623
77486,Broeksittard,156,2615
77487,Broeksterwâld,156,2622
77488,Brouwershaven,156,2620
77489,Bruchem,156,2611
77490,Bruinisse,156,2620
77491,Brukske,156,2615
77492,Brummelhof,156,2611
77493,Brummen,156,2611
77494,Brunnepe,156,2618
77495,Brunssum,156,2615
77496,Buchten,156,2615
77497,Budel,156,2623
77498,Budel-Dorplein,156,2623
77499,Budel-Schoot,156,2623
77500,Budschop,156,2615
77501,Buitenpost,156,2622
77502,Bunde,156,2615
77503,Bunnik,156,2610
77504,Bunschoten,156,2610
77505,Burdaard,156,2622
77506,Burgemeesterswijk,156,2611
77507,Burgum,156,2622
77508,Bussum,156,2612
77509,Callantsoog,156,2612
77510,Camminghaburen,156,2622
77511,"Capelle aan den IJssel",156,2614
77512,Capelle-West,156,2614
77513,Carnisse,156,2614
77514,Castricum,156,2612
77515,Chaam,156,2623
77516,Chevremont,156,2615
77517,Coendersborg,156,2617
77518,Coevering,156,2623
77519,Coevorden,156,2613
77520,Colijnsplaat,156,2620
77521,Commandeurs,156,2612
77522,Componistenkwartier,156,2611
77523,Corlaer,156,2611
77524,Cothen,156,2610
77525,Cranendonck,156,2623
77526,Cuijk,156,2623
77527,Culemborg,156,2611
77528,Dalen,156,2613
77529,Dalfsen,156,2618
77530,Damwâld,156,2622
77531,Dauwendaele,156,2620
77532,"De Bilt",156,2610
77533,"De Blaak",156,2623
77534,"De Bouwhof",156,2611
77535,"De Domp",156,2622
77536,"De Doornakkers",156,2623
77537,"De Drait",156,2622
77538,"De Fryske Marren",156,2622
77539,"De Glip",156,2612
77540,"De Goorn",156,2612
77541,"De Greiden",156,2622
77542,"De Hagen",156,2610
77543,"De Haven",156,2611
77544,"De Heeg",156,2615
77545,"De Heeze",156,2611
77546,"De Hoven",156,2618
77547,"De Kieviet",156,2614
77548,"De Knipe",156,2622
77549,"De Koog",156,2612
77550,"De Kruiskamp",156,2623
77551,"De Lier",156,2614
77552,"De Loo",156,2613
77553,"De Maer",156,2612
77554,"De Mheen",156,2611
77555,"De Noord",156,2612
77556,"De Peulen",156,2614
77557,"De Reit",156,2623
77558,"De Rijp",156,2612
77559,"De Rompert",156,2623
77560,"De Uithof",156,2610
77561,"De Westereen",156,2622
77562,"De Wijert",156,2617
77563,"De Wijk",156,2613
77564,Deest,156,2611
77565,Deil,156,2611
77566,Delden,156,2618
77567,Delfshaven,156,2614
77568,Delft,156,2614
77569,Delfzijl,156,2617
77570,"Den Burg",156,2612
77571,"Den Dungen",156,2623
77572,"Den Ham",156,2618
77573,"Den Helder",156,2612
77574,"Den Oever",156,2612
77575,Deuteren,156,2623
77576,Deventer,156,2618
77577,Diemen,156,2612
77578,Diepenheim,156,2618
77579,Dieren,156,2611
77580,Diessen,156,2623
77581,Diever,156,2613
77582,Dinteloord,156,2623
77583,Dirkshorn,156,2612
77584,Dirksland,156,2614
77585,Doenrade,156,2615
77586,Doesburg,156,2611
77587,Doetinchem,156,2611
77588,Dokkum,156,2622
77589,Domburg,156,2620
77590,Dommelen,156,2623
77591,Dongen,156,2623
77592,Donk,156,2623
77593,Donkerbroek,156,2622
77594,Doonheide,156,2623
77595,Doorn,156,2610
77596,Doornenburg,156,2611
77597,Doornspijk,156,2611
77598,Doornsteeg,156,2611
77599,Doorwerth,156,2611
77600,Dordrecht,156,2614
77601,Dorst,156,2623
77602,Drachten,156,2622
77603,Drachtstercompagnie,156,2622
77604,Driebergen-Rijsenburg,156,2610
77605,Driebruggen,156,2614
77606,Driehuizen,156,2611
77607,Driel,156,2611
77608,Driemanspolder,156,2614
77609,Driemond,156,2612
77610,Drogeham,156,2622
77611,Dronryp,156,2622
77612,Dronten,156,2619
77613,Drumpt,156,2611
77614,Druten,156,2611
77615,Duindorp,156,2614
77616,Duinzigt,156,2614
77617,Duiven,156,2611
77618,Duivendrecht,156,2612
77619,Duizel,156,2623
77620,Dwingeloo,156,2613
77621,Eastermar,156,2622
77622,Echtenerbrug,156,2622
77623,Eckart,156,2623
77624,Edam,156,2612
77625,Ede,156,2611
77626,Ederveen,156,2611
77627,Eefde,156,2611
77628,Eelde,156,2613
77629,Eenrum,156,2617
77630,Eerbeek,156,2611
77631,Eerde,156,2623
77632,Eerschot,156,2623
77633,Eersel,156,2623
77634,Eext,156,2613
77635,Eexta,156,2617
77636,Egchel,156,2615
77637,"Egmond aan Zee",156,2612
77638,Egmond-Binnen,156,2612
77639,Eibergen,156,2611
77640,Eijsden,156,2615
77641,Eijsden-Margraten,156,2615
77642,Eindhoven,156,2623
77643,Einighausen,156,2615
77644,Ekenrooi,156,2623
77645,Elburg,156,2611
77646,Elden,156,2611
77647,Ellecom,156,2611
77648,Elshout,156,2623
77649,Elsloo,156,2615
77650,Elspeet,156,2611
77651,Elst,156,2611
77652,Emmeloord,156,2619
77653,Emmen,156,2613
77654,Emmer-Compascuum,156,2613
77655,Emmer-Erfscheidenveen,156,2613
77656,Emmerhout,156,2613
77657,Emmermeer,156,2613
77658,Emmerschans,156,2613
77659,Emst,156,2611
77660,Enkhuizen,156,2612
77661,Ens,156,2619
77662,Enschede,156,2618
77663,Enschot,156,2623
77664,Epe,156,2611
77665,Epse,156,2611
77666,Ermelo,156,2611
77667,Erp,156,2623
77668,Esch,156,2623
77669,Essesteijn,156,2614
77670,Etten,156,2611
77671,Exloo,156,2613
77672,Farmsum,156,2617
77673,Feanwâlden,156,2622
77674,Feijenoord,156,2614
77675,Ferwert,156,2622
77676,Fijnaart,156,2623
77677,Flevowijk,156,2618
77678,Franeker,156,2622
77679,Frankhuis,156,2618
77680,Gageldonk,156,2623
77681,Gameren,156,2611
77682,Garderen,156,2611
77683,Garyp,156,2622
77684,Gasselte,156,2613
77685,Gasselternijveen,156,2613
77686,Geenhoven,156,2623
77687,Geertruidenberg,156,2623
77688,Geffen,156,2623
77689,Geitenkamp,156,2611
77690,Geldermalsen,156,2611
77691,Geldermalsen-West,156,2611
77692,Geldrop,156,2623
77693,Geleen,156,2615
77694,"Gemeente  Oldambt",156,2617
77695,"Gemeente 's-Hertogenbosch",156,2623
77696,"Gemeente Aa en Hunze",156,2613
77697,"Gemeente Aalsmeer",156,2612
77698,"Gemeente Aalten",156,2611
77699,"Gemeente Achtkarspelen",156,2622
77700,"Gemeente Alblasserdam",156,2614
77701,"Gemeente Albrandswaard",156,2614
77702,"Gemeente Alkmaar",156,2612
77703,"Gemeente Almelo",156,2618
77704,"Gemeente Almere",156,2619
77705,"Gemeente Alphen aan den Rijn",156,2614
77706,"Gemeente Alphen-Chaam",156,2623
77707,"Gemeente Ameland",156,2622
77708,"Gemeente Amersfoort",156,2610
77709,"Gemeente Amstelveen",156,2612
77710,"Gemeente Amsterdam",156,2612
77711,"Gemeente Apeldoorn",156,2611
77712,"Gemeente Appingedam",156,2617
77713,"Gemeente Arnhem",156,2611
77714,"Gemeente Assen",156,2613
77715,"Gemeente Asten",156,2623
77716,"Gemeente Baarle-Nassau",156,2623
77717,"Gemeente Baarn",156,2610
77718,"Gemeente Barendrecht",156,2614
77719,"Gemeente Barneveld",156,2611
77720,"Gemeente Beek",156,2615
77721,"Gemeente Beemster",156,2612
77722,"Gemeente Beesel",156,2615
77723,"Gemeente Berg en Dal",156,2611
77724,"Gemeente Bergen",156,2615
77725,"Gemeente Bergen",156,2612
77726,"Gemeente Bergen op Zoom",156,2623
77727,"Gemeente Bernheze",156,2623
77728,"Gemeente Best",156,2623
77729,"Gemeente Beuningen",156,2611
77730,"Gemeente Beverwijk",156,2612
77731,"Gemeente Bladel",156,2623
77732,"Gemeente Blaricum",156,2612
77733,"Gemeente Bloemendaal",156,2612
77734,"Gemeente Boekel",156,2623
77735,"Gemeente Borger-Odoorn",156,2613
77736,"Gemeente Borne",156,2618
77737,"Gemeente Borsele",156,2620
77738,"Gemeente Boxmeer",156,2623
77739,"Gemeente Boxtel",156,2623
77740,"Gemeente Breda",156,2623
77741,"Gemeente Brielle",156,2614
77742,"Gemeente Bronckhorst",156,2611
77743,"Gemeente Brummen",156,2611
77744,"Gemeente Brunssum",156,2615
77745,"Gemeente Bunnik",156,2610
77746,"Gemeente Bunschoten",156,2610
77747,"Gemeente Buren",156,2611
77748,"Gemeente Capelle aan den IJssel",156,2614
77749,"Gemeente Castricum",156,2612
77750,"Gemeente Coevorden",156,2613
77751,"Gemeente Cranendonck",156,2623
77752,"Gemeente Cuijk",156,2623
77753,"Gemeente Culemborg",156,2611
77754,"Gemeente Dalfsen",156,2618
77755,"Gemeente Dantumadiel",156,2622
77756,"Gemeente De Bilt",156,2610
77757,"Gemeente De Ronde Venen",156,2610
77758,"Gemeente De Wolden",156,2613
77759,"Gemeente Delft",156,2614
77760,"Gemeente Delfzijl",156,2617
77761,"Gemeente Den Haag",156,2614
77762,"Gemeente Den Helder",156,2612
77763,"Gemeente Deurne",156,2623
77764,"Gemeente Deventer",156,2618
77765,"Gemeente Diemen",156,2612
77766,"Gemeente Dinkelland",156,2618
77767,"Gemeente Doesburg",156,2611
77768,"Gemeente Doetinchem",156,2611
77769,"Gemeente Dongen",156,2623
77770,"Gemeente Dordrecht",156,2614
77771,"Gemeente Drechterland",156,2612
77772,"Gemeente Drimmelen",156,2623
77773,"Gemeente Dronten",156,2619
77774,"Gemeente Druten",156,2611
77775,"Gemeente Duiven",156,2611
77776,"Gemeente Echt-Susteren",156,2615
77777,"Gemeente Edam-Volendam",156,2612
77778,"Gemeente Ede",156,2611
77779,"Gemeente Eemnes",156,2610
77780,"Gemeente Eersel",156,2623
77781,"Gemeente Eindhoven",156,2623
77782,"Gemeente Elburg",156,2611
77783,"Gemeente Emmen",156,2613
77784,"Gemeente Enkhuizen",156,2612
77785,"Gemeente Enschede",156,2618
77786,"Gemeente Epe",156,2611
77787,"Gemeente Ermelo",156,2611
77788,"Gemeente Etten-Leur",156,2623
77789,"Gemeente Geertruidenberg",156,2623
77790,"Gemeente Geldrop-Mierlo",156,2623
77791,"Gemeente Gemert-Bakel",156,2623
77792,"Gemeente Gennep",156,2615
77793,"Gemeente Gilze en Rijen",156,2623
77794,"Gemeente Goeree-Overflakkee",156,2614
77795,"Gemeente Goes",156,2620
77796,"Gemeente Goirle",156,2623
77797,"Gemeente Gorinchem",156,2614
77798,"Gemeente Gouda",156,2614
77799,"Gemeente Grave",156,2623
77800,"Gemeente Groningen",156,2617
77801,"Gemeente Haaksbergen",156,2618
77802,"Gemeente Haaren",156,2623
77803,"Gemeente Haarlem",156,2612
77804,"Gemeente Haarlemmermeer",156,2612
77805,"Gemeente Halderberge",156,2623
77806,"Gemeente Hardenberg",156,2618
77807,"Gemeente Harderwijk",156,2611
77808,"Gemeente Hardinxveld-Giessendam",156,2614
77809,"Gemeente Harlingen",156,2622
77810,"Gemeente Hattem",156,2611
77811,"Gemeente Heemskerk",156,2612
77812,"Gemeente Heemstede",156,2612
77813,"Gemeente Heerde",156,2611
77814,"Gemeente Heerenveen",156,2622
77815,"Gemeente Heerhugowaard",156,2612
77816,"Gemeente Heerlen",156,2615
77817,"Gemeente Heeze-Leende",156,2623
77818,"Gemeente Heiloo",156,2612
77819,"Gemeente Hellendoorn",156,2618
77820,"Gemeente Hellevoetsluis",156,2614
77821,"Gemeente Helmond",156,2623
77822,"Gemeente Hendrik-Ido-Ambacht",156,2614
77823,"Gemeente Hengelo",156,2618
77824,"Gemeente Heumen",156,2611
77825,"Gemeente Heusden",156,2623
77826,"Gemeente Hillegom",156,2614
77827,"Gemeente Hilvarenbeek",156,2623
77828,"Gemeente Hilversum",156,2612
77829,"Gemeente Hof van Twente",156,2618
77830,"Gemeente Hollands Kroon",156,2612
77831,"Gemeente Hoogeveen",156,2613
77832,"Gemeente Hoorn",156,2612
77833,"Gemeente Horst aan de Maas",156,2615
77834,"Gemeente Houten",156,2610
77835,"Gemeente Huizen",156,2612
77836,"Gemeente Hulst",156,2620
77837,"Gemeente IJsselstein",156,2610
77838,"Gemeente Kaag en Braassem",156,2614
77839,"Gemeente Kampen",156,2618
77840,"Gemeente Kapelle",156,2620
77841,"Gemeente Katwijk",156,2614
77842,"Gemeente Kerkrade",156,2615
77843,"Gemeente Koggenland",156,2612
77844,"Gemeente Krimpen aan den IJssel",156,2614
77845,"Gemeente Laarbeek",156,2623
77846,"Gemeente Landerd",156,2623
77847,"Gemeente Landsmeer",156,2612
77848,"Gemeente Langedijk",156,2612
77849,"Gemeente Lansingerland",156,2614
77850,"Gemeente Laren",156,2612
77851,"Gemeente Leeuwarden",156,2622
77852,"Gemeente Leiden",156,2614
77853,"Gemeente Leiderdorp",156,2614
77854,"Gemeente Leidschendam-Voorburg",156,2614
77855,"Gemeente Lelystad",156,2619
77856,"Gemeente Leudal",156,2615
77857,"Gemeente Leusden",156,2610
77858,"Gemeente Lingewaard",156,2611
77859,"Gemeente Lisse",156,2614
77860,"Gemeente Lochem",156,2611
77861,"Gemeente Loon op Zand",156,2623
77862,"Gemeente Lopik",156,2610
77863,"Gemeente Loppersum",156,2617
77864,"Gemeente Losser",156,2618
77865,"Gemeente Maasdriel",156,2611
77866,"Gemeente Maasgouw",156,2615
77867,"Gemeente Maassluis",156,2614
77868,"Gemeente Maastricht",156,2615
77869,"Gemeente Medemblik",156,2612
77870,"Gemeente Meerssen",156,2615
77871,"Gemeente Meppel",156,2613
77872,"Gemeente Middelburg",156,2620
77873,"Gemeente Midden-Delfland",156,2614
77874,"Gemeente Midden-Drenthe",156,2613
77875,"Gemeente Mill en Sint Hubert",156,2623
77876,"Gemeente Moerdijk",156,2623
77877,"Gemeente Montferland",156,2611
77878,"Gemeente Montfoort",156,2610
77879,"Gemeente Mook en Middelaar",156,2615
77880,"Gemeente Neder-Betuwe",156,2611
77881,"Gemeente Nederweert",156,2615
77882,"Gemeente Nieuwegein",156,2610
77883,"Gemeente Nieuwkoop",156,2614
77884,"Gemeente Nijkerk",156,2611
77885,"Gemeente Nijmegen",156,2611
77886,"Gemeente Noord-Beveland",156,2620
77887,"Gemeente Noordenveld",156,2613
77888,"Gemeente Noordoostpolder",156,2619
77889,"Gemeente Noordwijk",156,2614
77890,"Gemeente Nuenen, Gerwen en Nederwetten",156,2623
77891,"Gemeente Nunspeet",156,2611
77892,"Gemeente Oegstgeest",156,2614
77893,"Gemeente Oirschot",156,2623
77894,"Gemeente Oisterwijk",156,2623
77895,"Gemeente Oldebroek",156,2611
77896,"Gemeente Oldenzaal",156,2618
77897,"Gemeente Olst-Wijhe",156,2618
77898,"Gemeente Ommen",156,2618
77899,"Gemeente Oosterhout",156,2623
77900,"Gemeente Ooststellingwerf",156,2622
77901,"Gemeente Oostzaan",156,2612
77902,"Gemeente Opmeer",156,2612
77903,"Gemeente Opsterland",156,2622
77904,"Gemeente Oss",156,2623
77905,"Gemeente Ouder-Amstel",156,2612
77906,"Gemeente Oudewater",156,2610
77907,"Gemeente Overbetuwe",156,2611
